,ENLISH,ENCODED
22820,My dad doesn't like soccer.,Nz!ebe!epfto(u!mjlf!tpddfs/
22821,My dream is to be a doctor.,Nz!esfbn!jt!up!cf!b!epdups/
22822,My dream is to be a doctor.,Nz!esfbn!jt!up!cf!b!epdups/
22823,My dream is to go to Japan.,Nz!esfbn!jt!up!hp!up!Kbqbo/
22824,My family is from Malaysia.,Nz!gbnjmz!jt!gspn!Nbmbztjb/
22825,My father bought a new car.,Nz!gbuifs!cpvhiu!b!ofx!dbs/
22826,My father has a restaurant.,Nz!gbuifs!ibt!b!sftubvsbou/
22827,My father is a businessman.,Nz!gbuifs!jt!b!cvtjofttnbo/
22828,My father must do the work.,Nz!gbuifs!nvtu!ep!uif!xpsl/
22829,My hair has grown too long.,Nz!ibjs!ibt!hspxo!upp!mpoh/
22830,My hobby is reading comics.,Nz!ipccz!jt!sfbejoh!dpnjdt/
22831,My hometown is very pretty.,Nz!ipnfupxo!jt!wfsz!qsfuuz/
22832,My house is in the suburbs.,Nz!ipvtf!jt!jo!uif!tvcvsct/
22833,My laptop is running Linux.,Nz!mbqupq!jt!svoojoh!Mjovy/
22834,My mother was an alcoholic.,Nz!npuifs!xbt!bo!bmdpipmjd/
22835,My parents come from China.,Nz!qbsfout!dpnf!gspn!Dijob/
22836,My parents weren't pleased.,Nz!qbsfout!xfsfo(u!qmfbtfe/
22837,My patience is running out.,Nz!qbujfodf!jt!svoojoh!pvu/
22838,My sister has a nice piano.,Nz!tjtufs!ibt!b!ojdf!qjbop/
22839,My sister plays with dolls.,Nz!tjtufs!qmbzt!xjui!epmmt/
22840,My son is taller than I am.,Nz!tpo!jt!ubmmfs!uibo!J!bn/
22841,My stepfather was diabetic.,Nz!tufqgbuifs!xbt!ejbcfujd/
22842,No one asked for your help.,Op!pof!btlfe!gps!zpvs!ifmq/
22843,No one could find the cave.,Op!pof!dpvme!gjoe!uif!dbwf/
22844,No one is too old to learn.,Op!pof!jt!upp!pme!up!mfbso/
22845,No one is too old to learn.,Op!pof!jt!upp!pme!up!mfbso/
22846,No one knows we're cousins.,Op!pof!lopxt!xf(sf!dpvtjot/
22847,No one knows we're cousins.,Op!pof!lopxt!xf(sf!dpvtjot/
22848,No one's going to find Tom.,Op!pof(t!hpjoh!up!gjoe!Upn/
22849,Nobody asked for my advice.,Opcpez!btlfe!gps!nz!bewjdf/
22850,Nobody asked for your help.,Opcpez!btlfe!gps!zpvs!ifmq/
22851,Nobody can know everything.,Opcpez!dbo!lopx!fwfszuijoh/
22852,Nobody is too old to learn.,Opcpez!jt!upp!pme!up!mfbso/
22853,Nobody is too old to learn.,Opcpez!jt!upp!pme!up!mfbso/
22854,Nobody knows we're cousins.,Opcpez!lopxt!xf(sf!dpvtjot/
22855,Nobody knows we're cousins.,Opcpez!lopxt!xf(sf!dpvtjot/
22856,Nobody lives in this house.,Opcpez!mjwft!jo!uijt!ipvtf/
22857,Not all blondes are stupid.,Opu!bmm!cmpoeft!bsf!tuvqje/
22858,Nothing had really changed.,Opuijoh!ibe!sfbmmz!dibohfe/
22859,Now I have two microphones.,Opx!J!ibwf!uxp!njdspqipoft/
22860,Now let's get down to work.,Opx!mfu(t!hfu!epxo!up!xpsl/
22861,One language is not enough.,Pof!mbohvbhf!jt!opu!fopvhi/
22862,One should do one's duties.,Pof!tipvme!ep!pof(t!evujft/
22863,One year has twelve months.,Pof!zfbs!ibt!uxfmwf!npouit/
22864,Our restaurant is the best.,Pvs!sftubvsbou!jt!uif!cftu/
22865,Our school begins at eight.,Pvs!tdippm!cfhjot!bu!fjhiu/
22866,Our school is 80 years old.,Pvs!tdippm!jt!91!zfbst!pme/
22867,People in Taiwan work hard.,Qfpqmf!jo!Ubjxbo!xpsl!ibse/
22868,People lost faith in banks.,Qfpqmf!mptu!gbjui!jo!cbolt/
22869,Perhaps you'd better drive.,Qfsibqt!zpv(e!cfuufs!esjwf/
22870,Pink is not just for girls.,Qjol!jt!opu!kvtu!gps!hjsmt/
22871,Please don't call the cops.,Qmfbtf!epo(u!dbmm!uif!dpqt/
22872,Please don't speak so fast.,Qmfbtf!epo(u!tqfbl!tp!gbtu/
22873,Please find me my overcoat.,Qmfbtf!gjoe!nf!nz!pwfsdpbu/
22874,Please give me a hamburger.,Qmfbtf!hjwf!nf!b!ibncvshfs/
22875,Please show me another one.,Qmfbtf!tipx!nf!bopuifs!pof/
22876,Please take off your shoes.,Qmfbtf!ublf!pgg!zpvs!tipft/
22877,"Please take your seat, sir.",Qmfbtf!ublf!zpvs!tfbu-!tjs/
22878,Please turn off the lights.,Qmfbtf!uvso!pgg!uif!mjhiut/
22879,Please wait thirty minutes.,Qmfbtf!xbju!uijsuz!njovuft/
22880,Please write with a pencil.,Qmfbtf!xsjuf!xjui!b!qfodjm/
22881,Prices are high these days.,Qsjdft!bsf!ijhi!uiftf!ebzt/
22882,Put that book aside for me.,Qvu!uibu!cppl!btjef!gps!nf/
22883,Rabbits are social animals.,Sbccjut!bsf!tpdjbm!bojnbmt/
22884,Rome wasn't built in a day.,Spnf!xbto(u!cvjmu!jo!b!ebz/
22885,Science can't explain this.,Tdjfodf!dbo(u!fyqmbjo!uijt/
22886,Shall we go out for a walk?,Tibmm!xf!hp!pvu!gps!b!xbml@
22887,She abandoned her children.,Tif!bcboepofe!ifs!dijmesfo/
22888,She asked him to marry her.,Tif!btlfe!ijn!up!nbssz!ifs/
22889,She came home disappointed.,Tif!dbnf!ipnf!ejtbqqpjoufe/
22890,She didn't have much money.,Tif!ejeo(u!ibwf!nvdi!npofz/
22891,She died of stomach cancer.,Tif!ejfe!pg!tupnbdi!dbodfs/
22892,She doesn't believe in God.,Tif!epfto(u!cfmjfwf!jo!Hpe/
22893,She doesn't own many books.,Tif!epfto(u!pxo!nboz!cpplt/
22894,She doesn't understand you.,Tif!epfto(u!voefstuboe!zpv/
22895,She felt her knees tremble.,Tif!gfmu!ifs!lofft!usfncmf/
22896,She had her hair cut short.,Tif!ibe!ifs!ibjs!dvu!tipsu/
22897,She had her handbag stolen.,Tif!ibe!ifs!iboecbh!tupmfo/
22898,She has a house by the sea.,Tif!ibt!b!ipvtf!cz!uif!tfb/
22899,She has a lot of gray hair.,Tif!ibt!b!mpu!pg!hsbz!ibjs/
22900,She has just turned twelve.,Tif!ibt!kvtu!uvsofe!uxfmwf/
22901,She has just turned twenty.,Tif!ibt!kvtu!uvsofe!uxfouz/
22902,She has long arms and legs.,Tif!ibt!mpoh!bsnt!boe!mfht/
22903,She has many handkerchiefs.,Tif!ibt!nboz!iboelfsdijfgt/
22904,She has no one to speak to.,Tif!ibt!op!pof!up!tqfbl!up/
22905,She is a very good teacher.,Tif!jt!b!wfsz!hppe!ufbdifs/
22906,She is anxious to meet you.,Tif!jt!boyjpvt!up!nffu!zpv/
22907,She is lying about her age.,Tif!jt!mzjoh!bcpvu!ifs!bhf/
22908,She leaned on his shoulder.,Tif!mfbofe!po!ijt!tipvmefs/
22909,She liked poetry and music.,Tif!mjlfe!qpfusz!boe!nvtjd/
22910,She likes cake a whole lot.,Tif!mjlft!dblf!b!xipmf!mpu/
22911,She likes her school a lot.,Tif!mjlft!ifs!tdippm!b!mpu/
22912,She looked around her room.,Tif!mpplfe!bspvoe!ifs!sppn/
22913,She looks very happy today.,Tif!mpplt!wfsz!ibqqz!upebz/
22914,She married a rich old man.,Tif!nbssjfe!b!sjdi!pme!nbo/
22915,She plays piano and guitar.,Tif!qmbzt!qjbop!boe!hvjubs/
22916,She plays tennis every day.,Tif!qmbzt!ufoojt!fwfsz!ebz/
22917,She plays tennis every day.,Tif!qmbzt!ufoojt!fwfsz!ebz/
22918,She plays tennis very well.,Tif!qmbzt!ufoojt!wfsz!xfmm/
22919,She read the poem out loud.,Tif!sfbe!uif!qpfn!pvu!mpve/
22920,She says she likes flowers.,Tif!tbzt!tif!mjlft!gmpxfst/
22921,She says that she is happy.,Tif!tbzt!uibu!tif!jt!ibqqz/
22922,She speaks relatively fast.,Tif!tqfblt!sfmbujwfmz!gbtu/
22923,She takes after her father.,Tif!ublft!bgufs!ifs!gbuifs/
22924,She took care of his wound.,Tif!uppl!dbsf!pg!ijt!xpvoe/
22925,She turned down my request.,Tif!uvsofe!epxo!nz!sfrvftu/
22926,She was at the crime scene.,Tif!xbt!bu!uif!dsjnf!tdfof/
22927,She was at the crime scene.,Tif!xbt!bu!uif!dsjnf!tdfof/
22928,She was wearing long boots.,Tif!xbt!xfbsjoh!mpoh!cpput/
22929,She went to Chicago by bus.,Tif!xfou!up!Dijdbhp!cz!cvt/
22930,She whispered it in my ear.,Tif!xijtqfsfe!ju!jo!nz!fbs/
22931,She wore a beautiful dress.,Tif!xpsf!b!cfbvujgvm!esftt/
22932,She writes about Sri Lanka.,Tif!xsjuft!bcpvu!Tsj!Mbolb/
22933,She's annoying and selfish.,Tif(t!boopzjoh!boe!tfmgjti/
22934,She's at most 20 years old.,Tif(t!bu!nptu!31!zfbst!pme/
22935,She's got such lovely eyes.,Tif(t!hpu!tvdi!mpwfmz!fzft/
22936,She's married to a dentist.,Tif(t!nbssjfe!up!b!efoujtu/
22937,Should I call an ambulance?,Tipvme!J!dbmm!bo!bncvmbodf@
22938,Should I not have told Tom?,Tipvme!J!opu!ibwf!upme!Upn@
22939,Should I wait for you here?,Tipvme!J!xbju!gps!zpv!ifsf@
22940,"Show me the photos, please.",Tipx!nf!uif!qipupt-!qmfbtf/
22941,Skateboarding is dangerous.,Tlbufcpbsejoh!jt!ebohfspvt/
22942,Smoking is prohibited here.,Tnpljoh!jt!qspijcjufe!ifsf/
22943,So what are you suggesting?,Tp!xibu!bsf!zpv!tvhhftujoh@
22944,Soap helps remove the dirt.,Tpbq!ifmqt!sfnpwf!uif!ejsu/
22945,Someone hit me on the back.,Tpnfpof!iju!nf!po!uif!cbdl/
22946,Someone stepped on my foot.,Tpnfpof!tufqqfe!po!nz!gppu/
22947,Someone stole all my money.,Tpnfpof!tupmf!bmm!nz!npofz/
22948,Someone stole my dartboard.,Tpnfpof!tupmf!nz!ebsucpbse/
22949,Someone stole my dartboard.,Tpnfpof!tupmf!nz!ebsucpbse/
22950,Sound travels very quickly.,Tpvoe!usbwfmt!wfsz!rvjdlmz/
22951,Stars can be seen at night.,Tubst!dbo!cf!tffo!bu!ojhiu/
22952,Stop bothering your father.,Tupq!cpuifsjoh!zpvs!gbuifs/
22953,Taiwan isn't part of China.,Ubjxbo!jto(u!qbsu!pg!Dijob/
22954,Take a look at these tires.,Ublf!b!mppl!bu!uiftf!ujsft/
22955,Tears are a child's weapon.,Ufbst!bsf!b!dijme(t!xfbqpo/
22956,Tell me how you're feeling.,Ufmm!nf!ipx!zpv(sf!gffmjoh/
22957,Tell me what movie you saw.,Ufmm!nf!xibu!npwjf!zpv!tbx/
22958,Ten divided by five is two.,Ufo!ejwjefe!cz!gjwf!jt!uxp/
22959,Thank you for your present.,Uibol!zpv!gps!zpvs!qsftfou/
22960,Thank you for your trouble.,Uibol!zpv!gps!zpvs!uspvcmf/
22961,Thanks for the explanation.,Uibolt!gps!uif!fyqmbobujpo/
22962,Thanks for the information.,Uibolt!gps!uif!jogpsnbujpo/
22963,That better change quickly.,Uibu!cfuufs!dibohf!rvjdlmz/
22964,That better change quickly.,Uibu!cfuufs!dibohf!rvjdlmz/
22965,That company went bankrupt.,Uibu!dpnqboz!xfou!cbolsvqu/
22966,"That doesn't work, does it?",Uibu!epfto(u!xpsl-!epft!ju@
22967,That factory produces toys.,Uibu!gbdupsz!qspevdft!upzt/
22968,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22969,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22970,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22971,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22972,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22973,That guy is off his rocker!,"Uibu!hvz!jt!pgg!ijt!spdlfs"""
22974,That makes no sense at all.,Uibu!nblft!op!tfotf!bu!bmm/
22975,That movie is worth seeing.,Uibu!npwjf!jt!xpsui!tffjoh/
22976,That movie is worth seeing.,Uibu!npwjf!jt!xpsui!tffjoh/
22977,That problem is too simple.,Uibu!qspcmfn!jt!upp!tjnqmf/
22978,That situation is changing.,Uibu!tjuvbujpo!jt!dibohjoh/
22979,That street was very noisy.,Uibu!tusffu!xbt!wfsz!opjtz/
22980,That was not an earthquake.,Uibu!xbt!opu!bo!fbsuirvblf/
22981,That wasn't what Tom meant.,Uibu!xbto(u!xibu!Upn!nfbou/
22982,That white parasol is hers.,Uibu!xijuf!qbsbtpm!jt!ifst/
22983,That woman gave me a flyer.,Uibu!xpnbo!hbwf!nf!b!gmzfs/
22984,That won't change anything.,Uibu!xpo(u!dibohf!bozuijoh/
22985,That would be less painful.,Uibu!xpvme!cf!mftt!qbjogvm/
22986,That'll never happen to me.,Uibu(mm!ofwfs!ibqqfo!up!nf/
22987,That's a boring video game.,Uibu(t!b!cpsjoh!wjefp!hbnf/
22988,That's a really great idea.,Uibu(t!b!sfbmmz!hsfbu!jefb/
22989,That's an excellent choice.,Uibu(t!bo!fydfmmfou!dipjdf/
22990,That's downright dangerous.,Uibu(t!epxosjhiu!ebohfspvt/
22991,That's easy for you to say.,Uibu(t!fbtz!gps!zpv!up!tbz/
22992,That's his private website.,Uibu(t!ijt!qsjwbuf!xfctjuf/
22993,That's likely a new record.,Uibu(t!mjlfmz!b!ofx!sfdpse/
22994,That's not completely true.,Uibu(t!opu!dpnqmfufmz!usvf/
22995,That's not difficult to do.,Uibu(t!opu!ejggjdvmu!up!ep/
22996,That's not my baseball bat.,Uibu(t!opu!nz!cbtfcbmm!cbu/
22997,That's why I brought it up.,Uibu(t!xiz!J!cspvhiu!ju!vq/
22998,That's why I brought it up.,Uibu(t!xiz!J!cspvhiu!ju!vq/
22999,That's your responsibility.,Uibu(t!zpvs!sftqpotjcjmjuz/
23000,The King of France is bald.,Uif!Ljoh!pg!Gsbodf!jt!cbme/
23001,The Titanic hit an iceberg.,Uif!Ujubojd!iju!bo!jdfcfsh/
23002,The air felt a little cold.,Uif!bjs!gfmu!b!mjuumf!dpme/
23003,The alarm clock is ringing.,Uif!bmbsn!dmpdl!jt!sjohjoh/
23004,The archer killed the deer.,Uif!bsdifs!ljmmfe!uif!effs/
23005,The baby has fallen asleep.,Uif!cbcz!ibt!gbmmfo!btmffq/
23006,The baby has fallen asleep.,Uif!cbcz!ibt!gbmmfo!btmffq/
23007,The balloon went up slowly.,Uif!cbmmppo!xfou!vq!tmpxmz/
23008,The bird had a broken wing.,Uif!cjse!ibe!b!csplfo!xjoh/
23009,The bird's wing was broken.,Uif!cjse(t!xjoh!xbt!csplfo/
23010,The bird's wing was broken.,Uif!cjse(t!xjoh!xbt!csplfo/
23011,The box was open and empty.,Uif!cpy!xbt!pqfo!boe!fnquz/
23012,The boy is wearing glasses.,Uif!cpz!jt!xfbsjoh!hmbttft/
23013,The boy is wearing glasses.,Uif!cpz!jt!xfbsjoh!hmbttft/
23014,The boys have found a coin.,Uif!cpzt!ibwf!gpvoe!b!dpjo/
23015,The boys played in the mud.,Uif!cpzt!qmbzfe!jo!uif!nve/
23016,The butcher's shop is open.,Uif!cvudifs(t!tipq!jt!pqfo/
23017,The cake is in the kitchen.,Uif!dblf!jt!jo!uif!ljudifo/
23018,The cat is under the table.,Uif!dbu!jt!voefs!uif!ubcmf/
23019,The cat slept on the table.,Uif!dbu!tmfqu!po!uif!ubcmf/
23020,The city fell to the enemy.,Uif!djuz!gfmm!up!uif!fofnz/
23021,The code cannot be cracked.,Uif!dpef!dboopu!cf!dsbdlfe/
23022,The country needs a change.,Uif!dpvousz!offet!b!dibohf/
23023,The dinner is almost ready.,Uif!ejoofs!jt!bmnptu!sfbez/
23024,The dog is as good as dead.,Uif!eph!jt!bt!hppe!bt!efbe/
23025,The dog was digging a hole.,Uif!eph!xbt!ejhhjoh!b!ipmf/
23026,The dogs are in the garden.,Uif!epht!bsf!jo!uif!hbsefo/
23027,The elevator isn't running.,Uif!fmfwbups!jto(u!svoojoh/
23028,The fence is painted green.,Uif!gfodf!jt!qbjoufe!hsffo/
23029,The fruit smells delicious.,Uif!gsvju!tnfmmt!efmjdjpvt/
23030,The hotel stands on a hill.,Uif!ipufm!tuboet!po!b!ijmm/
23031,The job offer still stands.,Uif!kpc!pggfs!tujmm!tuboet/
23032,The light came on suddenly.,Uif!mjhiu!dbnf!po!tveefomz/
23033,The lion is king of beasts.,Uif!mjpo!jt!ljoh!pg!cfbtut/
23034,The medicine tastes bitter.,Uif!nfejdjof!ubtuft!cjuufs/
23035,The medicine tastes bitter.,Uif!nfejdjof!ubtuft!cjuufs/
23036,The meeting is almost over.,Uif!nffujoh!jt!bmnptu!pwfs/
23037,The meeting is nearly over.,Uif!nffujoh!jt!ofbsmz!pwfs/
23038,The meeting lasted until 5.,Uif!nffujoh!mbtufe!voujm!6/
23039,The moon circles the earth.,Uif!nppo!djsdmft!uif!fbsui/
23040,The old man died last week.,Uif!pme!nbo!ejfe!mbtu!xffl/
23041,The old man died of cancer.,Uif!pme!nbo!ejfe!pg!dbodfs/
23042,The other students laughed.,Uif!puifs!tuvefout!mbvhife/
23043,The pain finally went away.,Uif!qbjo!gjobmmz!xfou!bxbz/
23044,The painting won't be sold.,Uif!qbjoujoh!xpo(u!cf!tpme/
23045,The party finished at nine.,Uif!qbsuz!gjojtife!bu!ojof/
23046,The party was a lot of fun.,Uif!qbsuz!xbt!b!mpu!pg!gvo/
23047,The patient is unconscious.,Uif!qbujfou!jt!vodpotdjpvt/
23048,The plane took off at 2:30.,Uif!qmbof!uppl!pgg!bu!3;41/
23049,The price of gas is rising.,Uif!qsjdf!pg!hbt!jt!sjtjoh/
23050,The projector doesn't work.,Uif!qspkfdups!epfto(u!xpsl/
23051,The rain changed into snow.,Uif!sbjo!dibohfe!joup!topx/
23052,The rain continued all day.,Uif!sbjo!dpoujovfe!bmm!ebz/
23053,The refrigerator is closed.,Uif!sfgsjhfsbups!jt!dmptfe/
23054,The responsibility is mine.,Uif!sftqpotjcjmjuz!jt!njof/
23055,The restaurant wasn't full.,Uif!sftubvsbou!xbto(u!gvmm/
23056,The room was all messed up.,Uif!sppn!xbt!bmm!nfttfe!vq/
23057,The scissors are not sharp.,Uif!tdjttpst!bsf!opu!tibsq/
23058,The ship went up in flames.,Uif!tijq!xfou!vq!jo!gmbnft/
23059,The silver is on the table.,Uif!tjmwfs!jt!po!uif!ubcmf/
23060,The snake swallowed a frog.,Uif!toblf!txbmmpxfe!b!gsph/
23061,The soup needs more garlic.,Uif!tpvq!offet!npsf!hbsmjd/
23062,The students have returned.,Uif!tuvefout!ibwf!sfuvsofe/
23063,The telephone doesn't work.,Uif!ufmfqipof!epfto(u!xpsl/
23064,The train is arriving soon.,Uif!usbjo!jt!bssjwjoh!tppo/
23065,The train will arrive soon.,Uif!usbjo!xjmm!bssjwf!tppo/
23066,The two of us are students.,Uif!uxp!pg!vt!bsf!tuvefout/
23067,The water is not drinkable.,Uif!xbufs!jt!opu!esjolbcmf/
23068,Their gang color is purple.,Uifjs!hboh!dpmps!jt!qvsqmf/
23069,Their house is very modern.,Uifjs!ipvtf!jt!wfsz!npefso/
23070,There is a TV in this room.,Uifsf!jt!b!UW!jo!uijt!sppn/
23071,There is a bag on the desk.,Uifsf!jt!b!cbh!po!uif!eftl/
23072,There is a pen on the desk.,Uifsf!jt!b!qfo!po!uif!eftl/
23073,There was complete silence.,Uifsf!xbt!dpnqmfuf!tjmfodf/
23074,There was complete silence.,Uifsf!xbt!dpnqmfuf!tjmfodf/
23075,There was complete silence.,Uifsf!xbt!dpnqmfuf!tjmfodf/
23076,There were no clouds today.,Uifsf!xfsf!op!dmpvet!upebz/
23077,There were several reasons.,Uifsf!xfsf!tfwfsbm!sfbtpot/
23078,There were ten eggs in all.,Uifsf!xfsf!ufo!fhht!jo!bmm/
23079,There were three survivors.,Uifsf!xfsf!uisff!tvswjwpst/
23080,There's a radio in my room.,Uifsf(t!b!sbejp!jo!nz!sppn/
23081,There's a sauna and a pool.,Uifsf(t!b!tbvob!boe!b!qppm/
23082,There's a traitor among us.,Uifsf(t!b!usbjups!bnpoh!vt/
23083,There's always a next time.,Uifsf(t!bmxbzt!b!ofyu!ujnf/
23084,There's milk in the fridge.,Uifsf(t!njml!jo!uif!gsjehf/
23085,There's no need to upgrade.,Uifsf(t!op!offe!up!vqhsbef/
23086,There's no one in the room.,Uifsf(t!op!pof!jo!uif!sppn/
23087,There's no place like home.,Uifsf(t!op!qmbdf!mjlf!ipnf/
23088,There's no place like home.,Uifsf(t!op!qmbdf!mjlf!ipnf/
23089,These are simple sentences.,Uiftf!bsf!tjnqmf!tfoufodft/
23090,These bananas are not ripe.,Uiftf!cbobobt!bsf!opu!sjqf/
23091,These gloves belong to Tom.,Uiftf!hmpwft!cfmpoh!up!Upn/
23092,These grapes are delicious.,Uiftf!hsbqft!bsf!efmjdjpvt/
23093,They are eating a sandwich.,Uifz!bsf!fbujoh!b!tboexjdi/
23094,They called their son John.,Uifz!dbmmfe!uifjs!tpo!Kpio/
23095,They criticized each other.,Uifz!dsjujdj{fe!fbdi!puifs/
23096,They didn't like the movie.,Uifz!ejeo(u!mjlf!uif!npwjf/
23097,They like to stay informed.,Uifz!mjlf!up!tubz!jogpsnfe/
23098,They like to stay informed.,Uifz!mjlf!up!tubz!jogpsnfe/
23099,They live across the river.,Uifz!mjwf!bdsptt!uif!sjwfs/
23100,They live in a small house.,Uifz!mjwf!jo!b!tnbmm!ipvtf/
23101,They remained good friends.,Uifz!sfnbjofe!hppe!gsjfoet/
23102,They watched me in silence.,Uifz!xbudife!nf!jo!tjmfodf/
23103,They were born in Thailand.,Uifz!xfsf!cpso!jo!Uibjmboe/
23104,They were chosen at random.,Uifz!xfsf!diptfo!bu!sboepn/
23105,They were tired of waiting.,Uifz!xfsf!ujsfe!pg!xbjujoh/
23106,They're as tired as we are.,Uifz(sf!bt!ujsfe!bt!xf!bsf/
23107,They're in the science lab.,Uifz(sf!jo!uif!tdjfodf!mbc/
23108,This answer made him angry.,Uijt!botxfs!nbef!ijn!bohsz/
23109,This answer makes me angry.,Uijt!botxfs!nblft!nf!bohsz/
23110,This bicycle belongs to me.,Uijt!cjdzdmf!cfmpoht!up!nf/
23111,This book deals with China.,Uijt!cppl!efbmt!xjui!Dijob/
23112,This book is really boring.,Uijt!cppl!jt!sfbmmz!cpsjoh/
23113,This bread looks delicious.,Uijt!csfbe!mpplt!efmjdjpvt/
23114,This car was made in Japan.,Uijt!dbs!xbt!nbef!jo!Kbqbo/
23115,This clock is out of order.,Uijt!dmpdl!jt!pvu!pg!psefs/
23116,This code can't be cracked.,Uijt!dpef!dbo(u!cf!dsbdlfe/
23117,This coffee is undrinkable.,Uijt!dpggff!jt!voesjolbcmf/
23118,This dictionary is no good.,Uijt!ejdujpobsz!jt!op!hppe/
23119,This dictionary isn't mine.,Uijt!ejdujpobsz!jto(u!njof/
23120,This door is the only exit.,Uijt!epps!jt!uif!pomz!fyju/
23121,This factory produces toys.,Uijt!gbdupsz!qspevdft!upzt/
23122,This fruit has a bad taste.,Uijt!gsvju!ibt!b!cbe!ubtuf/
23123,This girl changed her look.,Uijt!hjsm!dibohfe!ifs!mppl/
23124,This happened for a reason.,Uijt!ibqqfofe!gps!b!sfbtpo/
23125,This happened for a reason.,Uijt!ibqqfofe!gps!b!sfbtpo/
23126,This house is not for sale.,Uijt!ipvtf!jt!opu!gps!tbmf/
23127,This idea is controversial.,Uijt!jefb!jt!dpouspwfstjbm/
23128,This is a beautiful flower.,Uijt!jt!b!cfbvujgvm!gmpxfs/
23129,This is a horseshoe magnet.,Uijt!jt!b!ipstftipf!nbhofu/
23130,This is a waterproof watch.,Uijt!jt!b!xbufsqsppg!xbudi/
23131,This is just what I wanted.,Uijt!jt!kvtu!xibu!J!xboufe/
23132,This is my favorite outfit.,Uijt!jt!nz!gbwpsjuf!pvugju/
23133,This is never going to end.,Uijt!jt!ofwfs!hpjoh!up!foe/
23134,This is the difficult part.,Uijt!jt!uif!ejggjdvmu!qbsu/
23135,This is where my dad works.,Uijt!jt!xifsf!nz!ebe!xpslt/
23136,This is why I dislike cats.,Uijt!jt!xiz!J!ejtmjlf!dbut/
23137,This is your final warning.,Uijt!jt!zpvs!gjobm!xbsojoh/
23138,This makes me think of you.,Uijt!nblft!nf!uijol!pg!zpv/
23139,This medicine may cure him.,Uijt!nfejdjof!nbz!dvsf!ijn/
23140,This movie is worth seeing.,Uijt!npwjf!jt!xpsui!tffjoh/
23141,This movie is worth seeing.,Uijt!npwjf!jt!xpsui!tffjoh/
23142,This mushroom is poisonous.,Uijt!nvtisppn!jt!qpjtpopvt/
23143,This music is from the 40s.,Uijt!nvtjd!jt!gspn!uif!51t/
23144,This river is not polluted.,Uijt!sjwfs!jt!opu!qpmmvufe/
23145,This river isn't very deep.,Uijt!sjwfs!jto(u!wfsz!effq/
23146,This sentence is ambiguous.,Uijt!tfoufodf!jt!bncjhvpvt/
23147,This shoe is a size bigger.,Uijt!tipf!jt!b!tj{f!cjhhfs/
23148,This snake is not venomous.,Uijt!toblf!jt!opu!wfopnpvt/
23149,This sort of thing happens.,Uijt!tpsu!pg!uijoh!ibqqfot/
23150,This table is made of wood.,Uijt!ubcmf!jt!nbef!pg!xppe/
23151,This table is made of wood.,Uijt!ubcmf!jt!nbef!pg!xppe/
23152,This wall is painted green.,Uijt!xbmm!jt!qbjoufe!hsffo/
23153,This word comes from Greek.,Uijt!xpse!dpnft!gspn!Hsffl/
23154,This word comes from Latin.,Uijt!xpse!dpnft!gspn!Mbujo/
23155,This yogurt tastes strange.,Uijt!zphvsu!ubtuft!tusbohf/
23156,Those chocolates were good.,Uiptf!dipdpmbuft!xfsf!hppe/
23157,Those tulips are beautiful.,Uiptf!uvmjqt!bsf!cfbvujgvm/
23158,Three times four is twelve.,Uisff!ujnft!gpvs!jt!uxfmwf/
23159,Tom almost died that night.,Upn!bmnptu!ejfe!uibu!ojhiu/
23160,Tom and I are good friends.,Upn!boe!J!bsf!hppe!gsjfoet/
23161,Tom and I just got engaged.,Upn!boe!J!kvtu!hpu!fohbhfe/
23162,Tom and Mary are at dinner.,Upn!boe!Nbsz!bsf!bu!ejoofs/
23163,Tom and Mary are at dinner.,Upn!boe!Nbsz!bsf!bu!ejoofs/
23164,Tom and Mary are good kids.,Upn!boe!Nbsz!bsf!hppe!ljet/
23165,Tom and Mary are teenagers.,Upn!boe!Nbsz!bsf!uffobhfst/
23166,Tom and Mary aren't afraid.,Upn!boe!Nbsz!bsfo(u!bgsbje/
23167,Tom and Mary became vegans.,Upn!boe!Nbsz!cfdbnf!wfhbot/
23168,Tom and Mary don't like me.,Upn!boe!Nbsz!epo(u!mjlf!nf/
23169,Tom and Mary shared a room.,Upn!boe!Nbsz!tibsfe!b!sppn/
23170,Tom and Mary went canoeing.,Upn!boe!Nbsz!xfou!dbopfjoh/
23171,Tom and Mary went kayaking.,Upn!boe!Nbsz!xfou!lbzbljoh/
23172,Tom ate another gummy bear.,Upn!buf!bopuifs!hvnnz!cfbs/
23173,Tom became bald very young.,Upn!cfdbnf!cbme!wfsz!zpvoh/
23174,Tom bought a gift for Mary.,Upn!cpvhiu!b!hjgu!gps!Nbsz/
23175,Tom bought me a dictionary.,Upn!cpvhiu!nf!b!ejdujpobsz/
23176,Tom can operate a forklift.,Upn!dbo!pqfsbuf!b!gpslmjgu/
23177,Tom couldn't stop laughing.,Upn!dpvmeo(u!tupq!mbvhijoh/
